Alcoholic Beverages_kcal,Animal Products_kcal,Animal fats_kcal,"Aquatic Products, Other_kcal",Cereals - Excluding Beer_kcal,Eggs_kcal,"Fish, Seafood_kcal",Fruits - Excluding Wine_kcal,Meat_kcal,Milk - Excluding Butter_kcal,Miscellaneous_kcal,Offals_kcal,Oilcrops_kcal,Pulses_kcal,Spices_kcal,Starchy Roots_kcal,Stimulants_kcal,Sugar Crops_kcal,Sugar & Sweeteners_kcal,Treenuts_kcal,Vegetal Products_kcal,Vegetable Oils_kcal,Vegetables_kcal,Alcoholic Beverages_f,Animal Products_f,Animal fats_f,"Aquatic Products, Other_f",Cereals - Excluding Beer_f,Eggs_f,"Fish, Seafood_f",Fruits - Excluding Wine_f,Meat_f,Miscellaneous_f,Milk - Excluding Butter_f,Offals_f,Oilcrops_f,Pulses_f,Spices_f,Starchy Roots_f,Stimulants_f,Sugar Crops_f,Sugar & Sweeteners_f,Treenuts_f,Vegetal Products_f,Vegetable Oils_f,Vegetables_f,Alcoholic Beverages_p,Animal Products_p,Animal fats_p,"Aquatic Products, Other_p",Cereals - Excluding Beer_p,Eggs_p,"Fish, Seafood_p",Fruits - Excluding Wine_p,Meat_p,Milk - Excluding Butter_p,Offals_p,Oilcrops_p,Pulses_p,Spices_p,Starchy Roots_p,Stimulants_p,Sugar Crops_p,Sugar & Sweeteners_p,Treenuts_p,Vegetal Products_p,Vegetable Oils_p,Vegetables_p,Miscellaneous_p,Obesity,Undernourished,Confirmed,Deaths,Recovered,Active,Population,Alcoholic Beverages_kg,Animal fats_kg,Animal Products_kg,"Aquatic Products, Other_kg",Cereals - Excluding Beer_kg,Eggs_kg,"Fish, Seafood_kg",Fruits - Excluding Wine_kg,Meat_kg,Milk - Excluding Butter_kg,Miscellaneous_kg,Offals_kg,Oilcrops_kg,Pulses_kg,Spices_kg,Starchy Roots_kg,Stimulants_kg,Sugar & Sweeteners_kg,Sugar Crops_kg,Treenuts_kg,Vegetable Oils_kg,Vegetables_kg,Vegetal Products_kg,Country
0.0997,4.1476,0.9372,0.0,29.7308,0.7378,0.1196,1.5753,1.4756,0.8774,0.1196,0.0199,0.2991,0.6979,0.0399,0.33899999999999997,0.2592,0.0,4.7059,0.1994,45.8225,7.2383,0.5583,0.0,11.1327,3.8118,0.0,6.2761,1.9023,0.1441,0.2306,3.5164,0.0432,1.7366,0.0288,0.9584,0.1369,0.0576,0.0288,0.7278,0.0,0.0,0.6341,38.8673,29.6152,0.1513,0.0083,11.1909,0.033,0.0,33.7215,2.2877,0.7433,0.7763,5.7648,2.2547,0.1074,0.3799,1.8996,0.0496,0.223,0.3469,0.0,0.0,0.2065,38.8173,0.0165,0.9911,0.1817,27.4,29.0,1.57939836375079,0.0330044052863436,1.5082869729389599,0.0381069855254877,39725000.0,0.1915,0.0423,6.2809,0.0,24.0855,1.2467,0.445,6.4975,2.5171,1.9902,0.3975,0.0396,0.3037,0.4807,0.0304,1.0842,0.1783,3.3755,0.0,0.1268,2.0139,4.9563,43.7165,Iraq
3.2284,14.0167,2.9997,0.0,14.4471,0.4977,0.7398,1.8832,5.0982,4.5601,0.0807,0.1211,0.3901,0.3228,0.0807,1.7487,0.7129,0.0,6.0533,0.3497,35.9833,5.4479,1.2376,0.0,27.1689,8.6472,0.0,2.7091,0.9231,0.9372,0.2829,10.0477,0.0283,6.5464,0.0707,0.863,0.0389,0.0707,0.0531,1.5137,0.0,0.0,0.8417,22.8329,16.1839,0.2405,0.7787,28.5256,0.3115,0.0,14.0504,1.4017,3.2849,0.8543,13.5407,9.6847,0.3021,0.5569,0.7363,0.0991,1.364,0.59,0.0,0.0047,0.3351,21.4791,0.0425,1.9681,0.0897,26.9,2.5,4.0485308814711205,0.0734359384369378,0.466999800119928,3.5080951429142497,5003000.0,7.5703,0.871,18.5712,0.0005,6.3057,0.4653,1.1942,3.3996,4.0102,11.9469,0.2951,0.0831,0.1733,0.1325,0.0362,3.5362,0.1855,4.0147,0.0,0.0836,0.7497,4.9510000000000005,31.4242,Ireland
0.6267,11.5653,0.5127,0.0,15.297,0.5555,0.6409,2.6919,5.7257,4.0023,0.0997,0.1424,1.581,0.8688,0.0712,1.0255,0.4985,0.0,3.6177,0.6552,38.4133,9.8846,1.524,0.0,15.8138,1.2809,0.0,1.6083,0.87,0.5746,1.6051,8.1541,0.0257,4.8443,0.0867,3.0787,0.1605,0.061,0.0353,0.8315,0.0,0.0,1.3194,34.1862,25.1782,0.2857,0.11,29.564,0.0204,0.0041,12.7832,1.2755,2.6773,0.8476,16.5363,8.3374,0.7131,1.5444,1.4792,0.0652,0.6846,0.4931,0.0,0.0041,0.5134,20.436,0.0326,1.7889,0.0896,26.7,2.5,7.43905164930556,0.0550238715277778,6.60963541666667,0.7743923611111109,9216000.0,1.2876,0.1026,18.7463,0.0017,7.6277,0.5664,1.4696,6.3746,5.5003,10.9066,0.2602,0.2007,0.5233,0.364,0.0278,1.9975,0.2619,1.7747,0.0,0.2262,1.6743,8.8586,31.2472,Israel
1.4624,12.5657,2.1014,0.0,16.2999,0.6389,0.7951,1.9878,5.0121,3.9188,0.1136,0.0994,0.213,0.6957,0.0142,0.9655,0.1562,0.0,4.4299,0.7099,37.4414,9.1722,1.2069,0.0,21.8727,5.3931,0.0,1.3598,1.0529,0.7327,0.2541,8.7134,0.0198,5.9146,0.0627,0.4753,0.0858,0.0099,0.0297,0.1056,0.0,0.0,1.4324,28.1306,24.127,0.2277,0.1827,26.7179,0.1405,0.0,16.4832,1.7191,3.7754,0.8853,12.5299,8.0191,0.5293,0.17800000000000002,1.4848,0.0141,0.7167,0.5996,0.0,0.0,0.5855,23.2845,0.0141,1.9907,0.1499,22.9,2.5,4.353685153244,0.150927093007828,3.4945286586174906,0.708229401618681,60296000.0,3.1892,0.2834,19.0329,0.0005,8.5417,0.6247,1.5816,6.0207,4.2963,12.1258,0.0403,0.1194,0.1836,0.2781,0.0064,1.9043,0.2946,1.7175,0.0,0.423,1.4224,6.9463,30.9671,Italy
1.3423,9.4685,1.5781,0.0,16.1255,0.127,0.8707,2.5757,3.8999,2.8297,0.2902,0.1451,1.0521,0.5079,0.8163,2.739,0.1633,0.0,9.269,0.0363,40.5405,4.5892,1.0339,0.0,23.0867,6.1721,0.0064,2.2375,0.3242,1.2204,0.4322,9.5156,0.1081,5.7081,0.1462,3.4389,0.08900000000000001,1.4302,0.2161,0.3496,0.0,0.0,0.1398,26.9133,18.1732,0.2924,0.10300000000000001,24.6534,0.048,0.0137,16.5134,0.3912,4.8593,1.0913,12.6081,5.7515,0.9883,0.9266,1.2286,1.1187,1.9149,0.3226,0.0,0.0,0.0412,25.3466,0.0343,1.6747,0.3706,24.4,8.0,0.599537201851193,0.0127091491634033,0.43520825916696293,0.151619793520826,2809000.0,2.4636,0.2074,11.9958,0.0074,8.5031,0.1457,1.8692,8.0661,4.3372,5.2170000000000005,0.6952,0.2111,0.9990000000000001,0.2177,0.3752,4.5837,0.1677,4.6889,0.0,0.011000000000000001,0.7584,6.4772,38.0023,Jamaica
2.4472,10.1594,0.5562,0.0185,19.6329,1.4461,2.3174,0.8713,3.6522,2.0393,0.0742,0.1298,2.0022,0.2595,0.2039,1.1123,0.4079,0.0927,4.4679,0.24100000000000002,39.8406,6.7482,1.2792,0.0,19.4516,1.9098,0.0057,1.8642,3.1241,3.2666,0.1881,7.8331,0.0285,3.2096,0.1026,2.9816,0.0342,0.1425,0.0513,0.8266,0.0057,0.0,0.6499,30.5456,23.4308,0.3478,0.2541,27.7588,0.0058,0.0635,12.4213,3.5687,9.5744,0.3292,9.8112,4.1058,0.6294,4.9835,0.4966,0.1848,0.5139,0.6699,0.052000000000000005,0.0462,0.2079,22.2383,0.0289,1.9923,0.0635,4.4,2.5,0.32082053236165003,0.00505926155262886,0.284769820667318,0.0309914501417038,125967000.0,4.044,0.0751,15.3194,0.1088,12.1692,1.696,3.9283,2.8618,4.2599,5.063,0.2962,0.1883,0.7737,0.1287,0.1036,2.2072,0.3731,2.2055,0.228,0.0812,1.3445,7.8669,34.6776,Japan
0.0553,6.0796,0.5527,0.0,22.0892,0.2395,0.2211,1.308,2.8924,2.1002,0.1105,0.0737,0.9211,1.1238,0.0921,0.8106,0.3316,0.0,6.9823,0.35,43.9204,8.6035,1.1422,0.0,12.2622,1.8696,0.0,3.7391,0.5224,0.3189,0.198,5.8122,0.0385,3.6512,0.08800000000000001,2.5074,0.2584,0.1155,0.055,0.5994,0.0,0.0,0.9018,37.7378,29.0553,0.2694,0.0072,17.4589,0.0289,0.0,24.224,0.7235,1.1287,0.615,10.360999999999999,4.7826,0.4414,1.0636,2.735,0.0941,0.4992,0.6295,0.0,0.0,0.4052,32.5447,0.0145,2.0838,0.1592,33.4,12.199999809265137,3.12627586852702,0.0409120704185785,2.9917595280457,0.09360427006274,10679000.0,0.0846,0.1162,9.3186,0.0,14.138,0.3344,0.5985,4.6624,3.8651,4.2637,0.3579,0.1397,0.728,0.6393,0.0469,2.1431,0.3742,4.7276,0.0,0.1652,1.9861,10.6308,40.6798,Jordan
1.5175,14.1114,1.1264,0.0,14.6746,0.5163,0.1408,1.6269999999999998,5.1001,6.9775,0.1408,0.2503,0.2972,0.0782,0.0313,2.9568,0.485,0.0,4.1302,0.3442,35.8886,7.7441,1.8617,0.0,23.4158,3.0343,0.0,1.7405,0.8975,0.1321,0.1787,9.674,0.0389,9.5031,0.1748,0.6488,0.0078,0.0272,0.1088,0.9946,0.0,0.0,0.7654,26.5822,21.7258,0.3497,0.2369,28.9452,0.2053,0.0,14.0383,1.3317,0.6579999999999999,0.5211,12.4803,12.8645,1.4107,0.4264,0.1579,0.0316,2.3739,0.4422,0.0,0.0,0.3211,21.0496,0.0316,2.3213,0.1526,21.3,2.5,1.2994020926756398,0.0166506512919069,1.1377642536835402,0.14498718770019198,18732000.0,2.1919,0.3611,19.1598,0.0,6.5119,0.4584,0.2393,3.2145,3.4501,14.3591,0.2967,0.2914,0.1154,0.0255,0.0106,5.4755,0.1319,1.456,0.0,0.0845,1.1215,10.2055,30.8394,Kazakhstan
0.6828,5.9101,0.3532,0.0,26.3951,0.0942,0.1648,1.3892,1.8837,3.2494,0.0,0.1413,0.4003,3.5555,0.0235,3.8615,0.0706,0.0,3.6732,0.1413,44.1017,3.2964,0.6122,0.0,17.7332,1.8742,0.0,9.9701,0.3438,0.2773,1.0757,6.5654,0.0,8.4951,0.1885,1.6746,0.8429,0.0555,0.2551,0.0665,0.0,0.0,0.5989,32.2724,17.5003,0.2107,0.1724,12.6375,0.0411,0.0,24.2979,0.312,0.9115,0.6241,5.1897,5.4114,0.7719,0.4434,8.0145,0.0411,2.0939,0.4681,0.0,0.0,0.1314,37.3542,0.0411,1.0347,0.0082,6.0,29.399999618530273,0.189975340008967,0.00331788970258556,0.15749140636676098,0.0291660439396204,53528000.0,1.9664,0.1175,11.4394,0.0,15.1221,0.1447,0.4329,4.6941,1.7336,8.7987,0.025,0.21100000000000002,0.2686,1.751,0.0174,7.5828,0.223,1.8098,0.0,0.0892,0.6689,4.345,38.5589,Kenya
2.0481,9.3351,1.2318,0.4007,20.5847,0.6085,1.6325,1.1279,4.6453,0.653,0.0,0.1633,1.0834,0.1633,0.0594,0.564,0.1187,0.0,5.2983,0.4749,40.6649,6.6934,2.4488,0.0976,20.0483,4.2523,0.0511,1.8403,1.3524,1.9147,0.1766,11.186,0.0,1.1386,0.1534,1.8914,0.0186,0.0372,0.0325,0.237,0.0,0.0,1.2036,29.9563,23.7197,0.6924,1.0359,25.3298,0.1804,1.0719,14.4764,1.6698,8.3539,0.4741,11.4255,1.6440000000000001,0.9843,2.9221,0.3504,0.0618,0.3556,0.2268,0.0,0.0618,0.3762,24.6702,0.0,4.329,0.0,4.9,2.5,0.156227187578455,0.00284081033583747,0.13685521716459698,0.0165311600780209,51781000.0,4.8669,0.2553,11.8174,1.6794,11.7286,0.6414,3.4396,3.6993,4.4239,1.1394,0.0,0.2378,0.5632,0.07200000000000001,0.0288,0.9799,0.0945,2.4835,0.0006,0.1664,1.1663,12.3349,38.181,"Korea, South"
0.0,9.1727,0.5806,0.0,20.4209,1.016,0.3048,2.5109,4.1655,2.9753,0.3193,0.1306,0.4644,0.8273,0.3774,1.2337,0.6096,0.0,6.1393,0.4209,40.8418,5.7620000000000005,1.7271,0.0,19.8923,2.1588,0.0,3.0847,2.3242,0.3732,0.3496,9.5706,0.1086,5.2766,0.18899999999999997,1.3416,0.1984,0.5385,0.0472,1.5353,0.0,0.0,1.181,30.1101,21.215,0.5055,0.0,23.7566,0.025,0.0,17.5357,2.6897,1.6178,0.9166,12.2114,6.6516,0.556,0.4758,1.8382,0.4057,0.9416,0.6211,0.0,0.0,0.4107,26.2459,0.005,2.7047,0.3907,37.0,2.799999952316284,3.6247282029418,0.0205499893412918,3.4340865487102996,0.170091664890215,4691000.0,0.0044,0.0022,10.7213,0.0022,11.4132,1.3306,0.8343,5.3058,4.877,3.4788,0.8554,0.1969,0.2783,0.4353,0.20199999999999999,3.2296,0.2696,2.9163,0.0276,0.1512,1.1976,12.9953,39.275,Kuwait
0.7328,10.992,0.7507,0.0,22.8776,0.28600000000000003,0.0536,0.8937,3.0742,6.5773,0.0894,0.2324,0.0179,0.9294,0.0536,3.092,0.6077,0.0,4.3968,0.3932,39.0349,2.4307,2.4844,0.0,29.1225,3.4472,0.0,4.0964,0.8655,0.0895,0.2388,10.1776,0.0448,14.2068,0.3358,0.0895,0.19399999999999998,0.09699999999999999,0.1865,2.1564,0.0,0.0,1.5893,20.8849,11.460999999999999,0.7163,0.0469,20.2308,0.0996,0.0,21.0511,0.7441,0.1992,0.2344,6.7378,11.3136,1.1425,0.040999999999999995,1.992,0.0586,2.408,0.3515,0.0,0.0,0.3222,29.7633,0.0059,3.158,0.0996,15.4,7.099999904632568,1.28892932969366,0.0215802244464665,1.23660903851987,0.0307400667273279,6594000.0,0.6313,0.191,15.4588,0.0,10.1059,0.2653,0.07,2.2846,1.8707,12.8008,0.2076,0.2604,0.0098,0.3439,0.0197,5.8068,0.0608,3.2495,0.0,0.1449,0.355,11.3219,34.5412,Kyrgyzstan
1.1323,4.7916,0.6072,0.0,29.488000000000003,0.1149,0.7877,4.1516,2.9865,0.1477,0.1313,0.1313,1.1815,0.4102,0.3446,2.4614,0.4102,0.4431,1.5425,0.0164,45.2248,1.4605,2.0348,0.0,21.6306,3.9594,0.0,9.0989,0.4974,1.6871,0.8777,15.0283,0.0878,0.2243,0.2243,5.6076,0.1365,1.0435,0.3121,0.078,0.1853,0.0,0.0683,28.3792,9.762,1.1118,0.0541,12.0786,0.1082,0.0,25.5153,0.3365,4.531000000000001,1.9709999999999999,5.9912,0.2644,0.8473,1.8629,0.9555,0.4086,0.5408,1.9409999999999998,0.0541,0.0,0.012,37.9184,0.006,4.4408,0.1622,4.5,16.5,0.0006213753106876549,0.0,0.000566141949737642,5.523336095001379e-05,7242000.0,0.7883,0.0979,3.6579,0.0006,16.3943,0.1063,1.4213,8.8158,1.7111,0.1632,0.3404,0.1581,0.3584,0.1485,0.1317,3.4835,0.9869,1.1101,1.9254,0.0028,0.2149,11.640999999999998,46.3416,Lao People's Democratic Republic
3.0614,15.4174,3.8504,0.0,14.7546,0.7417,0.8364,1.1835,4.8919,4.9235,0.1262,0.1578,0.284,0.0158,0.0316,3.5821,0.9626,0.0,4.0713,0.3787,34.5905,4.7972,1.3413,0.0,30.439,10.443,0.0,1.5314,1.3430000000000002,0.8819,0.2526,9.7976,0.0361,7.8613,0.1122,0.6334,0.0,0.0321,0.1323,2.0044,0.0,0.0,0.8819,19.563,13.7943,0.2606,0.6062,28.578000000000003,0.7346,0.0,14.2299,1.8802,3.9608,0.4623,10.7367,10.449000000000002,0.8168,0.3493,0.0205,0.036000000000000004,2.7689,0.6627,0.0,0.0051,0.3134,21.4168,0.0257,1.8031,0.1438,25.7,2.5,3.7497371188222903,0.0697686645636172,3.12297581493165,0.5569926393270239,1902000.0,5.4573,1.1805,18.8216,0.0005,6.3952,0.6645,1.3226,2.5738,3.6559,11.8285,0.2596,0.1686,0.1107,0.0032,0.0122,6.5835,0.1963,2.6169,0.0,0.0793,0.6990000000000001,6.1946,31.1757,Latvia
0.3473,5.4012,0.6078,0.0,21.3268,0.1389,0.2779,2.0841,2.1362,2.1709,0.1563,0.0521,0.9899,1.042,0.0868,1.4415,0.3821,0.0,6.6342,1.0247,44.6162,7.5547,1.5283,0.0,12.4024,2.1637,0.0,2.253,0.32899999999999996,0.3681,0.58,5.1361,0.039,4.3553,0.0502,2.8385,0.2175,0.0836,0.1171,0.725,0.0,0.0,2.911,37.5976,27.4593,0.3736,0.0517,15.0004,0.0443,0.0,23.269000000000002,0.4581,1.6922,1.2266,6.9608,5.4607,0.3769,1.2636,2.8671,0.0961,0.9754,0.7389,0.0,0.0,1.2414,35.0107,0.0148,2.9705,0.2808,31.3,11.0,4.65693772893773,0.0521904761904762,2.94706227106227,1.6576849816849801,6825000.0,0.7164,0.0796,8.0679,0.0,11.8253,0.17300000000000001,0.7091,6.9852,1.9469,5.0748,0.0747,0.0853,0.5052,0.5011,0.0406,3.2676,0.3647,5.1366,0.0,0.5271,1.4807,10.5128,41.9252,Lebanon
0.767,3.7037,0.0877,0.0,34.6044,0.0657,0.0877,0.4602,2.3011,0.9424,0.0877,0.2192,0.1753,1.819,0.1753,2.3011,0.0438,0.0,2.7175,0.0,46.3073,2.7613,0.3726,0.0,12.96,0.529,0.0,18.3763,0.2415,0.253,0.1495,9.1881,0.046,2.4149,0.345,0.782,0.4025,0.391,0.184,0.1495,0.0,0.0,0.0345,37.0285,16.3523,0.1725,0.2653,9.5357,0.0078,0.0,32.4932,0.2107,0.4292,0.1795,5.9227,1.7948,1.1705,0.3043,4.1826,0.2107,1.9586,0.0624,0.0,0.0,0.0078,40.4682,0.0,0.7101,0.0858,13.5,13.100000381469727,0.437908496732026,0.00854341736694678,0.126330532212885,0.30303454715219397,2142000.0,3.4135,0.0233,6.0914,0.0,23.4645,0.1204,0.2383,1.8065,2.529,2.7893,0.3898,0.3924,0.0725,1.1603,0.1165,7.1935,0.0363,2.2079,0.0,0.0052,0.6786,3.3721,43.8988,Lesotho
0.7505,2.7908,0.0938,0.0,25.2814,0.0938,0.258,1.6886,2.0872,0.1407,0.0938,0.1173,0.5394,0.1642,0.0,8.0675,0.0469,0.1642,1.4775,0.1173,47.1857,8.3724,0.469,0.0,7.4228,0.4154,0.0,3.3592,0.2528,0.3702,0.1445,6.0051,0.0361,0.2438,0.1355,1.5803,0.0361,0.0,0.307,0.1174,0.0,0.0,0.3883,42.5772,36.4186,0.1896,0.0752,12.2556,0.0251,0.0,28.6591,0.4386,2.0677,1.2406,8.3208,0.3258,1.0902,1.6416,0.5639,0.0,3.8722,0.0501,0.0627,0.0,0.1504,37.7318,0.0125,1.2406,0.1754,8.6,37.20000076293945,0.0386714116251483,0.00166073546856465,0.034994068801897996,0.00201660735468565,5058000.0,1.0338,0.0264,3.7603,0.0,16.1465,0.1598,0.7764,5.3606,2.4123,0.1545,0.2997,0.2311,0.4159,0.0977,0.0013,15.3608,0.0132,1.1236,1.1804,0.0779,1.9567,3.1728,46.2383,Liberia
3.3192,15.4409,2.6612,0.0,15.7187,0.8481,0.9651,1.1698,5.7757,5.0592,0.0439,0.1316,0.3071,1.2867,0.1608,1.3306,0.23399999999999999,0.0,6.1705,0.3217,34.5518,3.5093,0.9943,0.0,32.3048,9.388,0.0,1.7819,1.9226,1.238,0.3283,14.2134,0.0094,5.4302,0.1125,0.8441,0.2345,0.19699999999999998,0.061,0.3423,0.0,0.0,0.9238,17.6975,12.7128,0.2579,0.5273,30.7649,0.2077,0.0,12.857999999999999,1.7655,3.9345,0.3915,11.2483,13.0577,0.5512,0.3435,2.2808,0.1758,0.8588,0.4194,0.0,0.004,0.2317,19.2371,0.02,1.0785,0.0439,28.4,2.5,6.66707229778096,0.104760200429492,4.939620615604871,1.6226914817466,2794000.0,5.5419,0.5316,23.049,0.0009,6.4732,0.7,1.5431,2.4007,3.7899,16.3529,0.0126,0.1301,0.0867,0.4388,0.0546,2.2766,0.2164,4.502,0.0,0.055,0.4924,4.4045,26.9471,Lithuania
5.1574,17.4063,2.3988,0.0,11.979000000000001,0.9595,0.8246,2.069,7.961,5.1574,0.2849,0.1049,0.2999,0.1049,0.1649,1.2294,2.009,0.0,4.048,0.075,32.5937,3.8681,1.3043,0.0,32.4517,6.4786,0.0,1.8437,1.6645,0.6987,0.3256,16.3118,0.0658,7.2286,0.0658,0.6402,0.0146,0.1646,0.0329,3.3838,0.0,0.0,0.128,17.5519,10.6855,0.2634,0.594,31.7713,0.2452,0.0047,10.4804,2.3148,3.9602,0.7732,14.1577,10.6124,0.4762,0.3253,0.2357,0.165,0.8486,2.5364,0.0,0.0047,0.0471,18.2264,0.0189,1.8717,0.33,24.2,2.5,8.1506329113924,0.0933544303797468,7.66155063291139,0.39572784810126604,632000.0,8.0858,0.5443,14.6038,0.0051,5.1366,0.7875,1.6249,4.4841,4.0469,7.4929,0.3877,0.1036,0.1658,0.0399,0.0586,2.2067,1.2823,8.1121,0.0,0.0308,0.563,4.8536,35.3838,Luxembourg
0.289,3.5208,0.1839,0.0,31.2401,0.0525,0.2627,1.4714,1.8129,1.051,0.0263,0.1314,0.2102,0.762,0.0788,7.9874,0.0788,0.1051,2.207,0.0263,46.4792,1.7341,0.289,0.0,19.0932,1.7454,0.0,10.0681,0.3406,0.745,1.2984,11.5581,0.0213,4.4274,0.298,1.5113,0.3193,0.2554,0.9153,0.1916,0.0213,0.0,0.2129,30.9068,15.8791,0.1916,0.0931,10.7114,0.0349,0.0,31.1678,0.2212,1.7813,0.8849,5.3906,2.3169,0.978,0.1746,2.1423,0.1281,3.4696,0.3842,0.0466,0.0,0.0466,39.2828,0.0,0.7219,0.0233,4.5,44.400001525878906,0.0688490845401033,0.0010147701419233699,0.0657794951428262,0.0020548192553537198,27691000.0,0.7972,0.0415,4.9125,0.0024,19.9604,0.077,0.6267,5.0701,1.4618,2.5031,0.0782,0.2002,0.1848,0.3708,0.0486,14.4675,0.2085,1.0922,0.5852,0.0261,0.3115,1.8871,45.0869,Madagascar
0.3588,4.0038,0.4344,0.0,23.3428,0.0755,0.3399,3.0784,2.9084,0.1322,0.0189,0.1322,1.3598,2.8706,0.0378,11.4259,0.0189,0.0,1.5297,0.0378,45.9868,1.3219999999999998,0.5855,0.0,18.8711,2.6263,0.0,13.0891,0.2753,0.6672,1.3767,14.6458,0.0106,0.4024,0.2542,5.6232,0.7519,0.0529,1.3555,0.0318,0.0,0.0,0.2012,31.1236,8.4189,0.2224,0.1544,8.4246,0.0956,0.0,23.98,0.2352,2.0731,1.4335,4.9548,0.2646,0.8013,3.2713,6.6676,0.0441,4.7048,0.0809,0.0,0.0,0.0368,41.5717,0.0,1.1836,0.0221,4.7,17.5,0.140486147412441,0.0043753267119707295,0.0593204391008887,0.0767903815995818,19130000.0,1.1827,0.0814,2.7754,0.0,10.6197,0.0829,0.6970000000000001,8.4723,1.4923,0.2524,0.0396,0.1695,0.5436,1.1841,0.0139,20.2901,0.0389,0.6412,0.0,0.0161,0.204,3.9786,47.2242,Malawi
0.2063,8.7831,0.4297,0.0,21.5194,1.2204,1.7532,0.9969,4.0908,1.2375,0.2922,0.0344,0.636,0.4469,0.7219,0.6875,0.0172,0.0,7.0299,0.1375,41.2169,7.5284,1.0141,0.0,17.1723,1.4813,0.0,2.2933,2.7596,1.8599,0.1756,9.8041,0.0713,1.2289,0.0329,1.7502,0.0658,0.6584,0.0329,0.0,0.0,0.0,0.3731,32.8304,27.174,0.2359,0.0824,27.3712,0.0634,0.0127,16.6065,3.5735,10.562000000000001,0.4055,11.3603,1.527,0.2724,0.6273,1.0518,0.9314,0.3738,0.1901,0.0,0.0,0.1457,22.6256,0.0063,1.7741,0.4372,15.3,2.5,0.7282297672432199,0.00261431927030902,0.57036087977792,0.155254568194991,32781000.0,0.8948,0.0882,12.6354,0.0204,17.3088,1.6596,5.3482,4.1713,4.9092,0.53,0.1541,0.0789,0.5801,0.2617,0.4502,1.6568,0.1012,3.903,0.0,0.0835,1.6336,6.1678,37.3632,Malaysia
0.3552,12.1226,0.9325,0.0,22.5577,0.9991,4.4183,2.1314,1.8872,3.8854,0.8215,0.0,0.3552,0.1776,0.6883,0.8215,0.6439,0.0444,5.372999999999999,1.421,37.8996,0.9325,1.5319999999999998,0.0,29.7398,4.8409,0.0,4.5092,3.2756,8.4068,0.4665,5.836,0.4561,7.3909,0.0,1.3683,0.0518,1.1713,0.0622,1.7207,0.0,0.0,4.9756,20.255,4.9549,0.5183,0.0367,30.0398,0.0612,0.0,13.4537,2.1107,18.0789,0.6363,4.9373,4.8394,0.0061,0.3793,0.312,0.6608,0.4283,0.52,0.0245,0.0061,1.0523,19.9633,0.0061,1.7619999999999998,0.6852,7.9,10.300000190734863,3.07874306839187,0.0099815157116451,2.690573012939,0.37818853974121996,541000.0,0.6859,0.0029,14.2704,0.0068,11.5385,1.1422,8.7959,6.0777,2.0051,2.3155,3.0315,0.0019,0.2082,0.0808,0.3434,1.6403,0.396,2.9789999999999996,0.1002,0.7569,0.1819,7.718,35.7208,Maldives
0.6497,5.7446,0.2223,0.0,32.9116,0.0342,0.2394,0.8719,1.7439,3.2997,0.0513,0.171,0.8548,1.59,0.1197,1.4532,0.0171,0.0,1.7781,0.359,44.2811,2.5645,1.0429,0.0,17.4631,1.2195,0.0,12.0873,0.1327,0.4065,0.2987,5.6745,0.0249,9.7146,0.3152,3.3765,0.5475,0.1244,0.1327,0.0332,0.0,0.0,1.3357,32.5369,14.1945,0.3816,0.2414,13.6564,0.0177,0.0,27.6544,0.1178,1.325,0.4534,5.6063,5.6769,0.9069,1.2131,3.5923,0.1354,0.7479,0.1237,0.0,0.0059,0.3651,36.3465,0.0,1.7667,0.0471,7.1,6.300000190734863,0.0402943064540023,0.00166905338008,0.0298948200088884,0.00873043306503382,20251000.0,2.8904,0.0444,10.1637,0.0,19.8566,0.0573,0.7543,3.8991,1.9124,7.1206,0.1841,0.2746,0.491,0.7955,0.0638,2.6772,0.0614,0.8811,0.0,0.2374,0.5144,7.2943,39.8262,Mali
1.9506,14.2031,2.0373,0.0,15.8937,0.6791,0.9392,1.5749,5.2883,5.2016,0.0867,0.0578,0.578,0.5202,0.0722,1.127,1.127,0.0,7.5278,0.4479,35.7896,2.8464,2.0517,0.0,29.3856,6.6557,0.0,4.8786,1.3878,1.3074,0.2666,10.6541,0.0169,9.3298,0.0508,1.4978,0.0804,0.0804,0.0296,2.6783,0.0,0.0,1.172,20.6144,9.3975,0.5162,0.2579,28.7765,0.0688,0.0,13.735,1.6073,3.6271,0.5845,13.9886,9.1968,0.2836,0.5802,1.0314,0.0774,0.7005,0.6188,0.0,0.0,0.3696,21.2257,0.0215,3.1501,0.0988,31.0,2.5,3.5586206896551698,0.053448275862069,3.04521072796935,0.459961685823755,522000.0,3.9051,0.2062,13.6092,0.0017,7.8996,0.6714,1.7922,4.631,4.6096,6.2546,0.0315,0.0747,0.2899,0.2197,0.0331,2.059,0.2101,5.2164,0.0,0.1236,0.486,11.2856,36.3899,Malta
